User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category,Purchase
1001278,P00114342,M,18-25,4,C,3,0,1,11892
1001279,P00248342,M,36-45,1,A,2,0,8,9886
1001279,P00121642,M,36-45,1,A,2,0,5,7056
1001279,P00249142,M,36-45,1,A,2,0,5,1964
1001279,P00178042,M,36-45,1,A,2,0,8,7809
1001279,P00112142,M,36-45,1,A,2,0,1,15358
1001279,P00346142,M,36-45,1,A,2,0,1,8280
1001279,P00125942,M,36-45,1,A,2,0,1,15697
1001279,P00239742,M,36-45,1,A,2,0,8,6194
1001279,P00178242,M,36-45,1,A,2,0,8,5912
1001279,P00040442,M,36-45,1,A,2,0,5,5144
1001279,P00037242,M,36-45,1,A,2,0,8,7992
1001279,P00073942,M,36-45,1,A,2,0,8,4041
1001279,P00155342,M,36-45,1,A,2,0,5,3444
1001279,P00165942,M,36-45,1,A,2,0,8,5956
1001279,P00028442,M,36-45,1,A,2,0,1,4044
1001279,P00250542,M,36-45,1,A,2,0,4,1418
1001279,P00119642,M,36-45,1,A,2,0,1,12124
1001279,P00112842,M,36-45,1,A,2,0,8,6203
1001279,P00003442,M,36-45,1,A,2,0,4,2157
1001279,P00208342,M,36-45,1,A,2,0,1,4450
1001279,P00142242,M,36-45,1,A,2,0,8,6137
1001280,P00265242,M,0-17,10,C,1,0,5,8569
1001281,P00145042,M,26-35,19,C,1,0,1,8004
1001281,P00031042,M,26-35,19,C,1,0,8,7848
1001281,P00114642,M,26-35,19,C,1,0,5,7130
1001281,P00276142,M,26-35,19,C,1,0,12,1717
1001283,P0097142,F,18-25,1,C,3,0,12,1759
1001283,P00271142,F,18-25,1,C,3,0,5,5335
1001283,P00216342,F,18-25,1,C,3,0,3,13316
1001284,P00033642,M,46-50,16,A,1,1,5,6961
1001284,P00170442,M,46-50,16,A,1,1,5,5261
1001284,P00318742,M,46-50,16,A,1,1,1,15304
1001284,P00153842,M,46-50,16,A,1,1,8,7976
1001284,P00261542,M,46-50,16,A,1,1,16,16670
1001284,P00036442,M,46-50,16,A,1,1,16,16479
1001284,P00001642,M,46-50,16,A,1,1,8,8044
1001284,P00046942,M,46-50,16,A,1,1,16,8088
1001284,P00136842,M,46-50,16,A,1,1,1,15305
1001284,P00280342,M,46-50,16,A,1,1,16,12548
1001284,P00194242,M,46-50,16,A,1,1,11,3215
1001284,P00070342,M,46-50,16,A,1,1,1,11517
1001284,P00247142,M,46-50,16,A,1,1,8,6152
1001284,P00309142,M,46-50,16,A,1,1,1,15831
1001284,P00181642,M,46-50,16,A,1,1,11,1539
1001284,P00051142,M,46-50,16,A,1,1,8,5941
1001284,P00341242,M,46-50,16,A,1,1,7,8320
1001284,P00156742,M,46-50,16,A,1,1,5,8746
1001284,P00204242,M,46-50,16,A,1,1,6,15970
1001285,P00345842,M,36-45,4,A,0,1,2,12696
1001285,P00157542,M,36-45,4,A,0,1,8,8097
1001285,P00070942,M,36-45,4,A,0,1,3,13528
1001285,P00031042,M,36-45,4,A,0,1,8,9968
1001285,P00015742,M,36-45,4,A,0,1,7,20742
1001285,P00255842,M,36-45,4,A,0,1,16,20926
1001285,P00337842,M,36-45,4,A,0,1,5,8694
1001285,P00274942,M,36-45,4,A,0,1,8,9920
1001285,P00291342,M,36-45,4,A,0,1,8,5975
1001285,P00293342,M,36-45,4,A,0,1,8,7794
1001285,P00012142,M,36-45,4,A,0,1,5,7128
1001285,P00302742,M,36-45,4,A,0,1,8,7992
1001285,P00211142,M,36-45,4,A,0,1,5,6882
1001285,P00216142,M,36-45,4,A,0,1,1,11914
1001285,P00197542,M,36-45,4,A,0,1,5,6861
1001285,P00008442,M,36-45,4,A,0,1,8,8062
1001285,P00169742,M,36-45,4,A,0,1,1,15332
1001285,P00126842,M,36-45,4,A,0,1,8,6085
1001285,P00163342,M,36-45,4,A,0,1,6,12573
1001285,P00262542,M,36-45,4,A,0,1,5,5198
1001285,P00260042,M,36-45,4,A,0,1,5,8809
1001285,P00116042,M,36-45,4,A,0,1,8,8032
1001285,P00118142,M,36-45,4,A,0,1,8,9995
1001285,P00188742,M,36-45,4,A,0,1,8,10076
1001285,P00298242,M,36-45,4,A,0,1,8,9904
1001285,P00120442,M,36-45,4,A,0,1,8,7849
1001285,P00258742,M,36-45,4,A,0,1,5,8808
1001285,P00178142,M,36-45,4,A,0,1,8,7761
1001285,P00115542,M,36-45,4,A,0,1,8,8031
1001285,P00328942,M,36-45,4,A,0,1,5,7150
1001285,P00217842,M,36-45,4,A,0,1,1,15728
1001285,P00179542,M,36-45,4,A,0,1,11,3232
1001285,P00179742,M,36-45,4,A,0,1,11,1546
1001285,P00123642,M,36-45,4,A,0,1,11,6091
1001285,P0095342,M,36-45,4,A,0,1,2,13287
1001285,P00200042,M,36-45,4,A,0,1,16,16467
1001285,P00244442,M,36-45,4,A,0,1,11,7404
1001285,P00183942,M,36-45,4,A,0,1,3,10836
1001285,P00233342,M,36-45,4,A,0,1,1,15875
1001285,P00232942,M,36-45,4,A,0,1,8,6122
1001285,P00296542,M,36-45,4,A,0,1,8,6045
1001286,P00334642,M,36-45,17,A,1,0,1,4123
1001286,P00276642,M,36-45,17,A,1,0,8,9794
1001286,P00350442,M,36-45,17,A,1,0,2,13166
1001287,P00114342,F,51-55,7,B,3,0,1,15509
1001287,P00355142,F,51-55,7,B,3,0,1,15581
1001287,P00337842,F,51-55,7,B,3,0,5,3504
1001288,P00248342,F,36-45,19,C,1,0,8,5985
1001288,P00085942,F,36-45,19,C,1,0,2,16481
1001288,P00288042,F,36-45,19,C,1,0,8,7840
1001288,P00120942,F,36-45,19,C,1,0,8,7808
1001288,P00252442,F,36-45,19,C,1,0,8,6128
1001288,P00153742,F,36-45,19,C,1,0,8,6157
1001288,P00254142,F,36-45,19,C,1,0,8,7944
1001289,P00085942,M,46-50,6,C,0,0,2,16371
1001291,P00173442,F,36-45,0,A,3,0,8,7834
1001291,P00021742,F,36-45,0,A,3,0,5,3753
1001291,P00125742,F,36-45,0,A,3,0,8,9974
1001291,P00133742,F,36-45,0,A,3,0,5,5220
1001291,P00144242,F,36-45,0,A,3,0,5,5389
1001291,P00148042,F,36-45,0,A,3,0,8,8070
1001291,P00351342,F,36-45,0,A,3,0,1,11804
1001291,P00177742,F,36-45,0,A,3,0,8,9932
1001291,P00254642,F,36-45,0,A,3,0,5,5400
1001291,P00048342,F,36-45,0,A,3,0,5,3696
1001291,P00116842,F,36-45,0,A,3,0,2,12718
1001291,P00289342,F,36-45,0,A,3,0,5,5261
1001291,P00129742,F,36-45,0,A,3,0,5,5266
1001292,P00013942,M,26-35,7,C,3,0,5,6908
1001293,P00021742,M,26-35,5,C,1,0,5,5264
1001293,P00278642,M,26-35,5,C,1,0,5,8601
1001293,P00045842,M,26-35,5,C,1,0,5,5414
1001294,P00368242,F,51-55,20,B,4,1,5,5429
1001294,P00150542,F,51-55,20,B,4,1,5,5397
1001294,P00303042,F,51-55,20,B,4,1,5,6866
1001294,P00362342,F,51-55,20,B,4,1,5,8732
1001294,P00329442,F,51-55,20,B,4,1,5,5272
1001294,P00245642,F,51-55,20,B,4,1,5,5182
1001294,P00217942,F,51-55,20,B,4,1,5,6910
1001295,P00117642,F,36-45,6,C,1,1,10,18703
1001295,P00307342,F,36-45,6,C,1,1,8,7881
1001296,P00216742,M,0-17,0,C,4,0,5,8793
1001296,P00052642,M,0-17,0,C,4,0,5,7086
1001296,P00241642,M,0-17,0,C,4,0,1,4330
1001296,P00048742,M,0-17,0,C,4,0,5,8760
1001296,P00100842,M,0-17,0,C,4,0,5,8725
1001297,P00258742,M,26-35,7,A,4,0,5,7144
1001297,P00145042,M,26-35,7,A,4,0,1,11523
1001297,P00367542,M,26-35,7,A,4,0,5,7113
1001297,P00159542,M,26-35,7,A,4,0,10,23358
1001297,P00230942,M,26-35,7,A,4,0,5,7020
1001297,P00015142,M,26-35,7,A,4,0,5,5221
1001297,P00057342,M,26-35,7,A,4,0,4,2161
1001297,P00283042,M,26-35,7,A,4,0,5,2030
1001297,P00081242,M,26-35,7,A,4,0,5,1868
1001297,P00110742,M,26-35,7,A,4,0,1,19514
1001297,P00233442,M,26-35,7,A,4,0,1,11716
1001297,P00183942,M,26-35,7,A,4,0,3,10893
1001297,P00006942,M,26-35,7,A,4,0,1,15283
1001297,P00193042,M,26-35,7,A,4,0,5,7025
1001297,P00015742,M,26-35,7,A,4,0,7,21016
1001297,P00296642,M,26-35,7,A,4,0,7,20413
1001297,P00265342,M,26-35,7,A,4,0,7,20289
1001297,P00249042,M,26-35,7,A,4,0,7,20619
1001297,P00036842,M,26-35,7,A,4,0,1,11513
1001297,P00199742,M,26-35,7,A,4,0,5,6958
1001298,P00263542,M,36-45,6,B,4,0,16,20660
1001298,P00161942,M,36-45,6,B,4,0,5,5374
1001298,P00108442,M,36-45,6,B,4,0,5,6931
1001298,P00313142,M,36-45,6,B,4,0,8,7994
1001298,P00186342,M,36-45,6,B,4,0,2,9551
1001298,P00304642,M,36-45,6,B,4,0,2,12954
1001298,P0098742,M,36-45,6,B,4,0,8,8004
1001298,P00113242,M,36-45,6,B,4,0,1,15629
1001298,P0095142,M,36-45,6,B,4,0,2,9561
1001298,P00222842,M,36-45,6,B,4,0,8,7880
1001298,P00236942,M,36-45,6,B,4,0,12,1412
1001298,P00078642,M,36-45,6,B,4,0,4,2141
1001298,P00156842,M,36-45,6,B,4,0,4,2830
1001298,P00110942,M,36-45,6,B,4,0,1,19422
1001298,P00120642,M,36-45,6,B,4,0,5,7071
1001298,P00130642,M,36-45,6,B,4,0,11,4532
1001298,P00079642,M,36-45,6,B,4,0,8,6025
1001298,P00154642,M,36-45,6,B,4,0,8,7852
1001298,P00046442,M,36-45,6,B,4,0,8,7850
1001298,P00118742,M,36-45,6,B,4,0,5,7051
1001299,P00184942,M,26-35,14,B,1,0,1,18987
1001299,P00026042,M,26-35,14,B,1,0,8,5898
1001299,P00106742,M,26-35,14,B,1,0,3,11012
1001299,P00204242,M,26-35,14,B,1,0,6,8215
1001299,P00244342,M,26-35,14,B,1,0,11,5917
1001299,P00304142,M,26-35,14,B,1,0,5,1946
1001299,P00251542,M,26-35,14,B,1,0,11,1578
1001299,P00190042,M,26-35,14,B,1,0,3,10998
1001299,P00248442,M,26-35,14,B,1,0,3,5789
1001299,P00130442,M,26-35,14,B,1,0,3,13266
1001299,P00274042,M,26-35,14,B,1,0,1,15709
1001299,P00167942,M,26-35,14,B,1,0,1,19216
1001300,P00125042,M,0-17,10,C,3,0,11,7569
1001300,P00220042,M,0-17,10,C,3,0,5,1807
1001300,P00338442,M,0-17,10,C,3,0,1,15594
1001301,P00127642,F,26-35,2,C,1,1,1,18983
1001301,P00117442,F,26-35,2,C,1,1,5,7192
1001301,P00086842,F,26-35,2,C,1,1,14,10986
1001301,P00014642,F,26-35,2,C,1,1,8,8056
1001301,P00102342,F,26-35,2,C,1,1,8,9967
1001301,P00000142,F,26-35,2,C,1,1,3,10931
1001301,P00033642,F,26-35,2,C,1,1,5,5437
1001301,P00199442,F,26-35,2,C,1,1,5,5319
1001301,P00214442,F,26-35,2,C,1,1,8,8064
1001301,P00116142,F,26-35,2,C,1,1,10,19066
1001301,P00005942,F,26-35,2,C,1,1,2,9972
1001301,P00370342,F,26-35,2,C,1,1,8,10082
1001302,P00150942,M,18-25,4,C,2,0,6,20172
1001302,P00168742,M,18-25,4,C,2,0,1,19512
1001302,P00082342,M,18-25,4,C,2,0,15,21140
1001303,P00085042,M,26-35,19,A,4,0,5,8633
1001303,P00114442,M,26-35,19,A,4,0,5,7091
1001303,P00331542,M,26-35,19,A,4,0,5,1748
1001303,P00271142,M,26-35,19,A,4,0,5,6966
1001303,P00002142,M,26-35,19,A,4,0,1,3812
1001303,P00284642,M,26-35,19,A,4,0,5,5140
1001303,P00344242,M,26-35,19,A,4,0,8,9740
1001303,P00304942,M,26-35,19,A,4,0,6,16645
1001303,P00143642,M,26-35,19,A,4,0,1,4069
1001303,P00362642,M,26-35,19,A,4,0,8,4259
1001303,P00113342,M,26-35,19,A,4,0,1,15860
1001303,P00181542,M,26-35,19,A,4,0,11,6154
1001303,P00160942,M,26-35,19,A,4,0,1,7947
1001303,P00182042,M,26-35,19,A,4,0,11,5891
1001303,P00326642,M,26-35,19,A,4,0,8,5963
1001303,P00280842,M,26-35,19,A,4,0,1,12035
1001303,P00165142,M,26-35,19,A,4,0,5,5322
1001303,P00266142,M,26-35,19,A,4,0,5,5156
1001304,P00327842,M,26-35,14,C,1,1,8,9920
1001304,P00110942,M,26-35,14,C,1,1,1,19695
1001304,P00112442,M,26-35,14,C,1,1,6,16594
1001304,P00325942,M,26-35,14,C,1,1,5,3593
1001304,P00278642,M,26-35,14,C,1,1,5,1802
1001304,P00117442,M,26-35,14,C,1,1,5,7125
1001305,P00286342,M,46-50,20,B,4,1,7,20583
1001305,P00054342,M,46-50,20,B,4,1,7,16608
1001306,P00366542,M,26-35,3,B,3,0,5,8826
1001306,P00307542,M,26-35,3,B,3,0,1,19160
1001306,P00361942,M,26-35,3,B,3,0,1,19544
1001306,P00196042,M,26-35,3,B,3,0,4,2181
1001306,P00086242,M,26-35,3,B,3,0,10,18596
1001306,P00200842,M,26-35,3,B,3,0,8,5833
1001306,P00237542,M,26-35,3,B,3,0,1,18959
1001306,P00119242,M,26-35,3,B,3,0,18,3773
1001306,P00241242,M,26-35,3,B,3,0,1,19473
1001306,P00223542,M,26-35,3,B,3,0,1,11526
1001306,P00182742,M,26-35,3,B,3,0,1,15864
1001306,P00208342,M,26-35,3,B,3,0,1,11396
1001306,P00109542,M,26-35,3,B,3,0,8,7963
1001306,P00111942,M,26-35,3,B,3,0,8,9731
1001306,P00227742,M,26-35,3,B,3,0,5,8607
1001306,P00092642,M,26-35,3,B,3,0,5,8762
1001306,P00217742,M,26-35,3,B,3,0,5,6987
1001306,P00073642,M,26-35,3,B,3,0,8,9963
1001306,P00125542,M,26-35,3,B,3,0,6,16085
1001306,P00001042,M,26-35,3,B,3,0,1,15629
1001307,P00264042,M,55+,13,C,2,1,4,3535
1001307,P00052142,M,55+,13,C,2,1,8,8010
1001307,P00260242,M,55+,13,C,2,1,5,6906
1001311,P00057742,M,18-25,10,C,1,0,2,15871
1001311,P00241642,M,18-25,10,C,1,0,1,15484
1001311,P00244042,M,18-25,10,C,1,0,1,15325
1001311,P00249742,M,18-25,10,C,1,0,1,8052
1001311,P00058142,M,18-25,10,C,1,0,3,13511
1001311,P00284842,M,18-25,10,C,1,0,1,19505
1001312,P00189842,M,26-35,14,B,2,1,3,11033
1001312,P0096842,M,26-35,14,B,2,1,3,11035
1001312,P00233542,M,26-35,14,B,2,1,1,15747
1001312,P00105342,M,26-35,14,B,2,1,1,15898
1001312,P00161542,M,26-35,14,B,2,1,2,6799
1001313,P00127242,M,18-25,4,B,4,1,1,15190
1001314,P00172842,F,18-25,4,C,0,0,3,5612
1001314,P00176842,F,18-25,4,C,0,0,12,1761
1001314,P00155242,F,18-25,4,C,0,0,3,13199
1001314,P00220242,F,18-25,4,C,0,0,3,13432
1001314,P00064042,F,18-25,4,C,0,0,3,2816
1001314,P00154642,F,18-25,4,C,0,0,8,9876
1001314,P00237142,F,18-25,4,C,0,0,5,1868
1001314,P00127042,F,18-25,4,C,0,0,4,802
1001314,P00015342,F,18-25,4,C,0,0,2,12874
1001314,P00036542,F,18-25,4,C,0,0,4,755
1001315,P00115742,M,36-45,7,C,2,1,6,20157
1001315,P00111542,M,36-45,7,C,2,1,2,15942
1001315,P00199142,M,36-45,7,C,2,1,5,8722
1001315,P00283142,M,36-45,7,C,2,1,13,754
1001315,P00111842,M,36-45,7,C,2,1,8,9712
1001316,P00238542,M,51-55,2,C,2,0,5,3604
1001317,P00249642,M,46-50,7,B,3,1,3,8091
1001317,P00117442,M,46-50,7,B,3,1,5,7020
1001317,P00114542,M,46-50,7,B,3,1,5,8658
1001317,P00260042,M,46-50,7,B,3,1,5,6969
1001317,P00212942,M,46-50,7,B,3,1,5,7115
1001317,P00212742,M,46-50,7,B,3,1,5,7109
1001317,P00276642,M,46-50,7,B,3,1,8,5881
1001317,P00289842,M,46-50,7,B,3,1,1,7897
1001317,P00251542,M,46-50,7,B,3,1,11,3086
1001317,P00274042,M,46-50,7,B,3,1,1,15283
1001317,P00221442,M,46-50,7,B,3,1,1,15756
1001317,P00265142,M,46-50,7,B,3,1,3,10594
1001317,P00340942,M,46-50,7,B,3,1,8,4101
1001317,P00178042,M,46-50,7,B,3,1,8,7809
1001317,P00117342,M,46-50,7,B,3,1,1,15282
1001317,P00050742,M,46-50,7,B,3,1,5,5279
1001317,P00282042,M,46-50,7,B,3,1,5,5184
1001317,P00046842,M,46-50,7,B,3,1,8,7920
1001317,P00145442,M,46-50,7,B,3,1,8,6055
1001317,P00142942,M,46-50,7,B,3,1,1,11425
1001317,P00324642,M,46-50,7,B,3,1,8,7871
1001317,P00223142,M,46-50,7,B,3,1,5,7037
1001317,P00007142,M,46-50,7,B,3,1,5,6981
1001317,P00208342,M,46-50,7,B,3,1,1,11787
1001317,P00358342,M,46-50,7,B,3,1,11,4436
1001317,P00199442,M,46-50,7,B,3,1,5,7134
1001317,P00281942,M,46-50,7,B,3,1,15,17294
1001317,P0094642,M,46-50,7,B,3,1,4,2164
1001317,P00327242,M,46-50,7,B,3,1,5,8726
1001317,P00009042,M,46-50,7,B,3,1,8,5942
1001317,P00288342,M,46-50,7,B,3,1,8,7870
1001317,P00165142,M,46-50,7,B,3,1,5,7194
1001319,P00148642,F,26-35,3,C,2,1,6,12704
1001319,P00147942,F,26-35,3,C,2,1,1,3864
1001320,P00304242,M,26-35,4,A,2,0,1,18986
1001320,P00121342,M,26-35,4,A,2,0,1,15514
1001320,P00147942,M,26-35,4,A,2,0,1,19591
1001320,P00187842,M,26-35,4,A,2,0,1,11788
1001320,P00028042,M,26-35,4,A,2,0,1,19672
1001320,P00049442,M,26-35,4,A,2,0,1,15337
1001320,P00084442,M,26-35,4,A,2,0,13,772
1001320,P00059442,M,26-35,4,A,2,0,6,20089
1001321,P00110742,F,26-35,14,C,3,1,1,15916
1001321,P00101942,F,26-35,14,C,3,1,8,8019
1001321,P00292342,F,26-35,14,C,3,1,8,2196
1001321,P00346542,F,26-35,14,C,3,1,10,13949
1001321,P00244042,F,26-35,14,C,3,1,1,15688
1001321,P00176642,F,26-35,14,C,3,1,6,20205
1001322,P00110842,M,55+,0,A,0,0,1,18994
1001322,P00318642,M,55+,0,A,0,0,2,13008
1001322,P00210942,M,55+,0,A,0,0,5,5154
1001322,P00085642,M,55+,0,A,0,0,5,8896
1001322,P00084542,M,55+,0,A,0,0,5,7010
1001322,P00305942,M,55+,0,A,0,0,5,5176
1001322,P0096442,M,55+,0,A,0,0,4,3439
1001322,P00242142,M,55+,0,A,0,0,5,5439
1001322,P00085842,M,55+,0,A,0,0,12,1761
1001322,P00101042,M,55+,0,A,0,0,5,7056
1001322,P00025442,M,55+,0,A,0,0,1,18973
1001322,P00120042,M,55+,0,A,0,0,1,19348
1001322,P00364442,M,55+,0,A,0,0,1,11769
1001322,P00323642,M,55+,0,A,0,0,8,9749
1001322,P00295342,M,55+,0,A,0,0,2,12995
1001322,P00362742,M,55+,0,A,0,0,8,8130
1001322,P00282542,M,55+,0,A,0,0,8,9839
1001322,P00178342,M,55+,0,A,0,0,8,8077
1001322,P00253542,M,55+,0,A,0,0,8,9842
1001322,P00256042,M,55+,0,A,0,0,6,16039
1001323,P00188742,F,36-45,2,C,1,0,8,7859
1001323,P00110042,F,36-45,2,C,1,0,5,7050
1001323,P00003942,F,36-45,2,C,1,0,5,7081
1001323,P00080342,F,36-45,2,C,1,0,1,19662
1001323,P00086242,F,36-45,2,C,1,0,10,23637
1001323,P00362742,F,36-45,2,C,1,0,8,7868
1001324,P00240142,M,36-45,16,B,3,0,5,8902
1001324,P00284042,M,36-45,16,B,3,0,8,8136
1001324,P00294242,M,36-45,16,B,3,0,4,2187
1001324,P00071442,M,36-45,16,B,3,0,15,17077
1001324,P00115642,M,36-45,16,B,3,0,8,9959
1001325,P00137542,M,26-35,1,B,1,1,1,11939
1001325,P00190542,M,26-35,1,B,1,1,3,10689
1001325,P00216342,M,26-35,1,B,1,1,3,10824
1001325,P00191942,M,26-35,1,B,1,1,2,9853
1001325,P00193642,M,26-35,1,B,1,1,2,10015
1001325,P00052842,M,26-35,1,B,1,1,10,19250
1001325,P00345842,M,26-35,1,B,1,1,2,12742
1001325,P00221942,M,26-35,1,B,1,1,1,8133
1001325,P00115742,M,26-35,1,B,1,1,6,16223
1001325,P00084742,M,26-35,1,B,1,1,5,8816
1001325,P00075542,M,26-35,1,B,1,1,8,9956
1001325,P00085342,M,26-35,1,B,1,1,10,19224
1001326,P00083642,F,26-35,0,A,1,0,8,6114
1001326,P00101842,F,26-35,0,A,1,0,6,12682
1001327,P00111542,M,0-17,10,B,0,0,2,9567
1001327,P00213042,M,0-17,10,B,0,0,1,4084
1001328,P00110942,M,36-45,14,A,1,0,1,19390
1001328,P00105142,M,36-45,14,A,1,0,1,15718
1001328,P00289242,M,36-45,14,A,1,0,1,11563
1001328,P00303342,M,36-45,14,A,1,0,1,18965
1001328,P00280842,M,36-45,14,A,1,0,1,12010
1001328,P00053542,M,36-45,14,A,1,0,1,8297
1001328,P00251942,M,36-45,14,A,1,0,1,11922
1001328,P00070342,M,36-45,14,A,1,0,1,7914
1001329,P00073842,M,18-25,14,B,3,0,1,19609
1001329,P00223642,M,18-25,14,B,3,0,11,1739
1001329,P00105342,M,18-25,14,B,3,0,1,15431
1001329,P00150542,M,18-25,14,B,3,0,5,6856
1001329,P00057442,M,18-25,14,B,3,0,5,3609
1001329,P00255542,M,18-25,14,B,3,0,5,5413
1001329,P00295942,M,18-25,14,B,3,0,2,12976
1001329,P00259042,M,18-25,14,B,3,0,5,7163
1001329,P00244142,M,18-25,14,B,3,0,1,8111
1001329,P00143642,M,18-25,14,B,3,0,1,4257
1001329,P00307342,M,18-25,14,B,3,0,8,5989
1001329,P00035742,M,18-25,14,B,3,0,11,4598
1001329,P00016042,M,18-25,14,B,3,0,1,15862
1001331,P00265242,M,46-50,0,C,4,1,5,7103
1001331,P00248942,M,46-50,0,C,4,1,1,15601
1001331,P00355342,M,46-50,0,C,4,1,8,7950
1001331,P00084842,M,46-50,0,C,4,1,8,7815
1001331,P00176042,M,46-50,0,C,4,1,8,7904
1001331,P00349642,M,46-50,0,C,4,1,8,9846
1001331,P00022942,M,46-50,0,C,4,1,5,7122
1001331,P00286442,M,46-50,0,C,4,1,8,4115
1001332,P00116842,M,26-35,7,C,3,0,2,13061
1001333,P00178642,M,26-35,17,A,4,0,5,8634
1001333,P00179042,M,26-35,17,A,4,0,11,1506
1001333,P00148642,M,26-35,17,A,4,0,6,20477
1001333,P00123842,M,26-35,17,A,4,0,11,5938
1001333,P00101842,M,26-35,17,A,4,0,6,20543
1001333,P00088042,M,26-35,17,A,4,0,1,19114
1001333,P00182242,M,26-35,17,A,4,0,1,7935
1001333,P00339342,M,26-35,17,A,4,0,1,11886
1001333,P00118142,M,26-35,17,A,4,0,8,9887
1001333,P00106042,M,26-35,17,A,4,0,5,8777
1001333,P00239642,M,26-35,17,A,4,0,5,5294
1001333,P00045842,M,26-35,17,A,4,0,5,8669
1001333,P00155342,M,26-35,17,A,4,0,5,1772
1001333,P00293842,M,26-35,17,A,4,0,1,19415
1001333,P00254142,M,26-35,17,A,4,0,8,5832
1001333,P00332242,M,26-35,17,A,4,0,1,11731
1001334,P00296042,M,51-55,7,C,0,1,8,5943
1001334,P00265242,M,51-55,7,C,0,1,5,8833
1001334,P00278642,M,51-55,7,C,0,1,5,6941
1001335,P00317942,M,36-45,0,C,1,0,8,6131
1001335,P00300442,M,36-45,0,C,1,0,8,7995
1001335,P00319242,M,36-45,0,C,1,0,8,2033
1001335,P00301242,M,36-45,0,C,1,0,5,3616
1001335,P00106042,M,36-45,0,C,1,0,5,7019
1001335,P00121242,M,36-45,0,C,1,0,2,16462
1001335,P00272542,M,36-45,0,C,1,0,8,7956
1001335,P00349742,M,36-45,0,C,1,0,8,5857
1001335,P00245642,M,36-45,0,C,1,0,5,3550
1001335,P00054942,M,36-45,0,C,1,0,5,5403
1001335,P00298442,M,36-45,0,C,1,0,16,12221
1001336,P00101842,F,51-55,20,B,4,1,6,16519
1001337,P00058142,M,55+,17,C,1,1,3,13237
1001338,P00182142,M,26-35,0,A,3,1,1,15833
1001338,P00140742,M,26-35,0,A,3,1,1,19362
1001338,P00178142,M,26-35,0,A,3,1,8,4087
1001338,P00105342,M,26-35,0,A,3,1,1,15619
1001338,P00352142,M,26-35,0,A,3,1,1,15420
1001338,P00100842,M,26-35,0,A,3,1,5,7138
1001339,P00356742,M,36-45,18,C,2,0,5,1858
1001339,P00221442,M,36-45,18,C,2,0,1,7863
1001339,P00258842,M,36-45,18,C,2,0,5,3461
1001339,P00326542,M,36-45,18,C,2,0,5,1722
1001339,P00248942,M,36-45,18,C,2,0,1,19216
1001339,P00127242,M,36-45,18,C,2,0,1,15269
1001339,P00070342,M,36-45,18,C,2,0,1,7992
1001339,P00148442,M,36-45,18,C,2,0,2,12938
1001339,P00090942,M,36-45,18,C,2,0,1,8280
1001340,P00116342,M,26-35,7,A,2,0,2,6354
1001340,P00034042,M,26-35,7,A,2,0,1,3951
1001340,P00016342,M,26-35,7,A,2,0,1,4198
1001340,P00111042,M,26-35,7,A,2,0,15,4288
1001340,P00151742,M,26-35,7,A,2,0,8,6022
1001340,P00042942,M,26-35,7,A,2,0,1,4406
1001340,P00220142,M,26-35,7,A,2,0,1,4171
1001340,P00282042,M,26-35,7,A,2,0,5,5200
1001340,P00016742,M,26-35,7,A,2,0,1,3942
1001340,P00147742,M,26-35,7,A,2,0,1,4156
1001340,P00136742,M,26-35,7,A,2,0,1,4115
1001340,P00102942,M,26-35,7,A,2,0,1,7935
1001340,P00022142,M,26-35,7,A,2,0,1,3890
1001340,P00109142,M,26-35,7,A,2,0,8,7864
1001340,P00119042,M,26-35,7,A,2,0,5,8850
1001340,P00177442,M,26-35,7,A,2,0,1,11935
1001340,P00003942,M,26-35,7,A,2,0,5,5469
1001340,P00121642,M,26-35,7,A,2,0,5,7089
1001340,P00343042,M,26-35,7,A,2,0,5,7028
1001340,P00252642,M,26-35,7,A,2,0,8,1993
1001340,P00202542,M,26-35,7,A,2,0,13,222
1001340,P00029942,M,26-35,7,A,2,0,8,2322
1001340,P00292742,M,26-35,7,A,2,0,7,4588
1001340,P00258942,M,26-35,7,A,2,0,5,1898
1001340,P00001842,M,26-35,7,A,2,0,16,4107
1001340,P00105242,M,26-35,7,A,2,0,11,1727
1001340,P00302442,M,26-35,7,A,2,0,5,1731
1001340,P00027642,M,26-35,7,A,2,0,8,2295
1001340,P00074242,M,26-35,7,A,2,0,5,1769
1001340,P0097342,M,26-35,7,A,2,0,1,4527
1001340,P00347642,M,26-35,7,A,2,0,1,3904
1001341,P00070242,M,18-25,7,C,3,0,5,5148
1001341,P00346842,M,18-25,7,C,3,0,11,1505
1001341,P00369442,M,18-25,7,C,3,0,11,1624
1001342,P00194042,M,36-45,0,C,4,0,8,6044
1001342,P00219742,M,36-45,0,C,4,0,6,8366
1001343,P00117642,M,36-45,14,B,3,0,10,23793
1001343,P00120942,M,36-45,14,B,3,0,8,9710
1001343,P00370242,M,36-45,14,B,3,0,5,7012
1001343,P00114442,M,36-45,14,B,3,0,5,8634
1001343,P00100642,M,36-45,14,B,3,0,5,8848
1001343,P00329442,M,36-45,14,B,3,0,5,8705
1001343,P00270942,M,36-45,14,B,3,0,1,19481
1001344,P00010542,F,26-35,9,C,4,0,2,9779
