Invoice ID,Branch,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Date,Time,Payment,cogs,gross income,Rating
242-11-3142,B,Member,Male,Fashion accessories,83.77,2,8.377,2/24/2019,19:57,Cash,167.54,8.377,4.6
752-23-3760,B,Member,Female,Sports and travel,64.08,7,22.428,2/19/2019,19:29,Credit card,448.56,22.428,7.3
274-05-5470,A,Member,Female,Food and beverages,73.47,4,14.694,2/23/2019,18:30,Cash,293.88,14.694,6.0
648-94-3045,C,Normal,Male,Health and beauty,58.95,10,29.475,02/07/2019,14:27,Ewallet,589.5,29.475,8.1
130-67-4723,A,Member,Male,Food and beverages,48.5,6,14.55,01/11/2019,13:57,Ewallet,291.0,14.55,9.4
528-87-5606,B,Member,Female,Electronic accessories,39.48,1,1.974,02/12/2019,19:43,Cash,39.48,1.974,6.5
320-85-2052,B,Normal,Female,Sports and travel,34.81,1,1.7405,1/14/2019,10:11,Credit card,34.81,1.7405,7.0
370-96-0655,C,Normal,Female,Fashion accessories,49.32,6,14.796,01/09/2019,13:46,Ewallet,295.92,14.796,7.1
105-10-6182,A,Member,Male,Fashion accessories,21.48,2,2.148,2/27/2019,12:22,Ewallet,42.96,2.148,6.6
510-79-0415,B,Member,Female,Sports and travel,23.08,6,6.924,1/24/2019,19:20,Ewallet,138.48,6.924,4.9
241-96-5076,B,Member,Female,Home and lifestyle,49.1,2,4.91,01/08/2019,12:58,Credit card,98.2,4.91,6.4
767-97-4650,B,Member,Female,Sports and travel,64.83,2,6.483,01/08/2019,11:59,Credit card,129.66,6.483,8.0
648-83-1321,A,Member,Male,Home and lifestyle,63.56,10,31.78,1/16/2019,17:59,Cash,635.6,31.78,4.3
173-57-2300,C,Member,Male,Sports and travel,72.88,2,7.288,3/13/2019,12:51,Cash,145.76,7.288,6.1
305-03-2383,A,Normal,Female,Food and beverages,67.1,3,10.065,2/15/2019,10:36,Cash,201.3,10.065,7.5
394-55-6384,C,Member,Female,Sports and travel,70.19,9,31.5855,1/25/2019,13:38,Cash,631.71,31.5855,6.7
266-20-6657,C,Member,Male,Food and beverages,55.04,7,19.264,03/12/2019,19:39,Ewallet,385.28,19.264,5.2
689-05-1884,A,Member,Male,Health and beauty,48.63,10,24.315,03/04/2019,12:44,Cash,486.3,24.315,8.8
196-01-2849,C,Member,Female,Fashion accessories,73.38,7,25.683,02/10/2019,13:56,Cash,513.66,25.683,9.5
372-62-5264,C,Normal,Female,Food and beverages,52.6,9,23.67,1/16/2019,14:42,Cash,473.4,23.67,7.6
800-09-8606,A,Member,Female,Home and lifestyle,87.37,5,21.8425,1/29/2019,19:45,Cash,436.85,21.8425,6.6
182-52-7000,A,Member,Female,Sports and travel,27.04,4,5.408,01/01/2019,20:26,Ewallet,108.16,5.408,6.9
826-58-8051,B,Normal,Male,Home and lifestyle,62.19,4,12.438,01/06/2019,19:46,Ewallet,248.76,12.438,4.3
868-06-0466,A,Member,Male,Electronic accessories,69.58,9,31.311,2/19/2019,19:38,Credit card,626.22,31.311,7.8
751-41-9720,C,Normal,Male,,97.5,10,48.75,01/12/2019,16:18,Ewallet,975.0,48.75,8.0
626-43-7888,C,Normal,Female,,60.41,8,24.164,02/07/2019,12:23,Ewallet,483.28,24.164,9.6
176-64-7711,B,Normal,Male,,32.32,3,4.848,3/27/2019,19:11,Credit card,96.96,4.848,4.3
191-29-0321,B,Member,Female,,19.77,10,9.885,2/27/2019,18:57,Credit card,197.7,9.885,5.0
729-06-2010,B,Member,Male,Health and beauty,80.47,9,36.2115,01/06/2019,11:18,Cash,724.23,36.2115,9.2
640-48-5028,B,Member,Female,Home and lifestyle,88.39,9,39.7755,03/02/2019,12:40,Cash,795.51,39.7755,6.3
186-79-9562,B,Normal,Male,Health and beauty,71.77,7,25.1195,3/29/2019,14:06,Cash,502.39,25.1195,8.9
834-45-5519,B,Normal,Female,Electronic accessories,43.0,4,8.6,1/31/2019,20:48,Ewallet,172.0,8.6,7.6
162-65-8559,C,Member,Male,Food and beverages,68.98,1,3.449,1/21/2019,20:13,Cash,68.98,3.449,4.8
760-27-5490,C,Normal,Male,Fashion accessories,15.62,8,6.248,1/20/2019,20:37,Ewallet,124.96,6.248,9.1
445-30-9252,A,Normal,Male,Sports and travel,25.7,3,3.855,1/17/2019,17:59,Ewallet,77.1,3.855,6.1
786-94-2700,A,Member,Male,Food and beverages,80.62,6,24.186,2/28/2019,20:18,Cash,483.72,24.186,9.1
728-88-7867,C,Member,Female,Home and lifestyle,75.53,4,15.106,3/19/2019,15:52,Ewallet,302.12,15.106,8.3
183-21-3799,C,Normal,Female,Electronic accessories,77.63,9,34.9335,2/19/2019,15:14,Ewallet,698.67,34.9335,7.2
268-20-3585,1,Normal,Female,Health and beauty,13.85,9,6.2325,02/04/2019,12:50,Ewallet,124.65,6.2325,6.0
735-32-9839,C,Member,Male,Fashion accessories,98.7,8,39.48,1/31/2019,10:36,Ewallet,789.6,39.48,8.5
258-92-7466,A,Normal,Female,Health and beauty,35.68,5,8.92,02/06/2019,18:33,Credit card,178.4,8.92,6.6
857-16-3520,A,Member,Female,Fashion accessories,71.46,7,25.011,3/28/2019,16:06,Ewallet,500.22,25.011,4.5
482-17-1179,A,Member,Male,Electronic accessories,11.94,3,1.791,1/19/2019,12:47,Credit card,35.82,1.791,8.1
788-21-5741,A,Normal,Male,Fashion accessories,45.38,3,6.807,2/17/2019,13:34,Credit card,136.14,6.807,7.2
821-14-9046,B,Member,Female,Fashion accessories,17.48,6,5.244,1/18/2019,15:04,Credit card,104.88,5.244,6.1
418-05-0656,B,Normal,Female,Fashion accessories,25.56,7,8.946,02/02/2019,20:42,Cash,178.92,8.946,7.1
678-79-0726,C,Member,Female,Sports and travel,90.63,9,40.7835,1/18/2019,15:28,Cash,815.67,40.7835,5.1
776-68-1096,B,Normal,Male,Home and lifestyle,44.12,3,6.618,3/18/2019,13:45,Credit card,132.36,6.618,7.9
592-46-1692,C,Member,Female,Food and beverages,36.77,7,12.8695,01/11/2019,20:10,Cash,257.39,12.8695,7.4
434-35-9162,B,Member,Male,Food and beverages,23.34,4,4.668,02/04/2019,18:53,Ewallet,93.36,4.668,7.4
149-14-0304,C,Member,Female,Health and beauty,28.5,8,11.4,02/06/2019,14:24,Cash,228.0,11.4,6.6
442-44-6497,C,Member,Male,Home and lifestyle,55.57,3,8.3355,01/08/2019,11:42,Credit card,166.71,8.3355,5.9
174-64-0215,B,Normal,Male,Sports and travel,69.74,10,34.87,03/05/2019,17:49,Credit card,697.4,34.87,8.9
210-74-9613,C,Normal,Male,Fashion accessories,97.26,4,19.452,3/16/2019,15:33,Ewallet,389.04,19.452,6.8
299-29-0180,B,Member,Female,Home and lifestyle,52.18,7,18.263,03/09/2019,10:54,Cash,365.26,18.263,9.3
247-11-2470,A,Member,Female,Fashion accessories,22.32,4,4.464,03/01/2019,16:23,Credit card,89.28,4.464,4.4
635-28-5728,A,Normal,Male,Health and beauty,56.0,3,8.4,2/28/2019,19:33,Ewallet,168.0,8.4,4.8
756-49-0168,A,Member,Male,Fashion accessories,19.7,1,0.985,02/08/2019,11:39,Ewallet,19.7,0.985,9.5
438-23-1242,B,Normal,Male,Electronic accessories,75.88,7,26.558,1/24/2019,10:38,Ewallet,531.16,26.558,8.9
238-45-6950,B,Member,Male,Food and beverages,53.72,1,2.686,03/01/2019,20:03,Ewallet,53.72,2.686,6.4
607-65-2441,C,Member,Male,Health and beauty,81.95,10,40.975,03/10/2019,12:39,Credit card,819.5,40.975,6.0
386-27-7606,C,Member,Female,Home and lifestyle,81.2,7,28.42,3/23/2019,15:59,Credit card,568.4,28.42,8.1
137-63-5492,C,Normal,Male,Electronic accessories,58.76,10,29.38,1/29/2019,14:26,Ewallet,587.6,29.38,9.0
197-77-7132,B,Member,Male,Electronic accessories,91.56,8,36.624,01/12/2019,18:22,Ewallet,732.48,36.624,6.0
805-86-0265,A,Normal,Male,Home and lifestyle,93.96,9,42.282,3/20/2019,11:32,Cash,845.64,42.282,9.8
733-29-1227,C,Normal,Male,Home and lifestyle,55.61,7,19.4635,3/23/2019,12:41,Cash,389.27,19.4635,8.5
451-73-2711,C,Normal,Male,Food and beverages,84.83,1,4.2415,1/14/2019,15:20,Ewallet,84.83,4.2415,8.8
373-14-0504,A,Member,Female,Sports and travel,71.63,2,7.163,02/12/2019,14:33,Ewallet,143.26,7.163,8.8
546-80-2899,A,Member,Male,Home and lifestyle,37.69,2,3.769,2/20/2019,15:29,Ewallet,75.38,3.769,9.5
345-68-9016,C,Member,Female,Sports and travel,31.67,8,12.668,01/02/2019,16:19,Credit card,253.36,12.668,5.6
390-17-5806,C,Member,Female,Food and beverages,38.42,1,1.921,02/02/2019,16:33,Cash,38.42,1.921,8.6
457-13-1708,B,Member,Male,Fashion accessories,65.23,10,32.615,01/08/2019,19:07,Credit card,652.3,32.615,5.2
664-14-2882,C,Member,Female,Home and lifestyle,10.53,5,2.6325,1/30/2019,14:43,Credit card,52.65,2.6325,5.8
487-79-6868,B,Member,Female,Home and lifestyle,12.29,9,5.5305,3/26/2019,19:28,Credit card,110.61,5.5305,8.0
314-23-4520,C,Member,Male,Health and beauty,81.23,7,28.4305,1/15/2019,20:44,Cash,568.61,28.4305,9.0
210-30-7976,B,Member,Female,Fashion accessories,22.32,4,4.464,3/14/2019,11:16,Ewallet,89.28,4.464,4.1
585-86-8361,A,Normal,Female,Food and beverages,27.28,5,6.82,02/03/2019,10:31,Credit card,136.4,6.82,8.6
807-14-7833,A,Member,Female,Electronic accessories,17.42,10,8.71,2/22/2019,12:30,Ewallet,174.2,8.71,7.0
775-72-1988,B,Normal,Male,Home and lifestyle,73.28,5,18.32,1/24/2019,15:05,Ewallet,366.4,18.32,8.4
288-38-3758,C,Member,Female,Fashion accessories,84.87,3,12.7305,1/25/2019,18:30,Ewallet,254.61,12.7305,7.4
652-43-6591,A,Normal,Female,Fashion accessories,97.29,8,38.916,03/09/2019,13:18,Credit card,778.32,38.916,6.2
785-96-0615,B,Member,Female,Electronic accessories,35.74,8,14.296,2/17/2019,15:28,Ewallet,285.92,14.296,4.9
406-46-7107,A,Normal,Female,Home and lifestyle,96.52,6,28.956,01/11/2019,11:52,Cash,579.12,28.956,4.5
250-17-5703,A,Member,Male,Food and beverages,18.85,10,9.425,2/27/2019,18:24,Ewallet,188.5,9.425,5.6
156-95-3964,A,Normal,Female,Food and beverages,55.39,4,11.078,3/25/2019,15:19,Ewallet,221.56,11.078,8.0
842-40-8179,B,Member,Female,Food and beverages,77.2,10,38.6,02/11/2019,10:38,Credit card,772.0,38.6,5.6
525-09-8450,B,Normal,Male,Electronic accessories,72.13,10,36.065,1/31/2019,15:12,Credit card,721.3,36.065,4.2
410-67-1709,A,Member,Female,Fashion accessories,63.88,8,25.552,1/20/2019,17:48,Ewallet,511.04,25.552,9.9
587-73-4862,A,Member,Female,Health and beauty,10.69,5,2.6725,3/26/2019,11:07,Ewallet,53.45,2.6725,7.6
787-87-2010,A,Member,Male,Health and beauty,55.5,4,11.1,1/20/2019,15:48,Credit card,222.0,11.1,6.6
593-14-4239,B,Normal,Female,Home and lifestyle,95.46,8,38.184,03/05/2019,19:40,Ewallet,763.68,38.184,4.7
801-88-0346,C,Normal,Female,Fashion accessories,76.06,3,11.409,01/05/2019,20:30,Credit card,228.18,11.409,9.8
388-76-2555,B,Normal,Male,Sports and travel,13.69,6,4.107,2/13/2019,13:59,Cash,82.14,4.107,6.3
711-31-1234,B,Normal,Female,Electronic accessories,95.64,4,19.128,3/16/2019,18:51,Cash,382.56,19.128,7.9
886-54-6089,A,Normal,Female,Home and lifestyle,11.43,6,3.429,1/15/2019,17:24,Cash,68.58,3.429,7.7
707-32-7409,B,Member,Female,Sports and travel,95.54,4,19.108,2/26/2019,11:58,Ewallet,382.16,19.108,4.5
759-98-4285,C,Member,Female,Health and beauty,85.87,7,30.0545,2/27/2019,19:01,Credit card,601.09,30.0545,8.0
201-63-8275,C,Member,Female,Sports and travel,67.99,7,23.7965,2/17/2019,16:50,Ewallet,475.93,23.7965,5.7
471-06-8611,C,Normal,Female,Food and beverages,52.42,1,2.621,02/06/2019,10:22,Credit card,52.42,2.621,6.3
200-16-5952,C,Member,Male,Food and beverages,65.65,2,6.565,1/17/2019,16:46,Cash,131.3,6.565,6.0
120-54-2248,B,Normal,Female,Food and beverages,28.86,5,7.215,1/22/2019,18:08,Credit card,144.3,7.215,8.0
102-77-2261,C,Member,Male,Health and beauty,65.31,7,22.8585,03/05/2019,18:02,Credit card,457.17,22.8585,4.2
875-31-8302,B,Normal,Male,Sports and travel,93.38,1,4.669,01/03/2019,13:07,Cash,93.38,4.669,9.6
102-06-2002,C,Member,Male,Sports and travel,25.25,5,6.3125,3/20/2019,17:52,Cash,126.25,6.3125,6.1
457-94-0464,B,Member,Male,Electronic accessories,87.87,9,39.5415,1/31/2019,20:32,Ewallet,790.83,39.5415,5.6
629-42-4133,C,Normal,Male,Health and beauty,21.8,8,8.72,2/19/2019,19:24,Cash,174.4,8.72,8.3
534-53-3526,A,Normal,Female,Sports and travel,94.76,4,18.952,02/11/2019,16:06,Ewallet,379.04,18.952,7.8
307-04-2070,A,Member,Female,Fashion accessories,30.62,1,1.531,02/05/2019,14:14,Credit card,30.62,1.531,4.1
468-99-7231,C,Normal,Female,Home and lifestyle,44.01,8,17.604,03/03/2019,17:36,Cash,352.08,17.604,8.8
516-77-6464,C,Member,Female,Health and beauty,10.16,5,2.54,2/24/2019,13:08,Ewallet,50.8,2.54,4.1
404-91-5964,A,Normal,Male,Electronic accessories,74.58,7,26.103,02/04/2019,16:09,Credit card,522.06,26.103,9.0
886-77-9084,C,Normal,Male,Electronic accessories,71.89,8,28.756,2/19/2019,11:33,Ewallet,575.12,28.756,5.5
790-38-4466,C,Normal,Female,Health and beauty,10990.0,5,2.7475,1/23/2019,10:18,Credit card,54.95,2.7475,9.3
704-10-4056,C,Member,Male,Health and beauty,60.47,3,9.0705,1/14/2019,10:55,Credit card,181.41,9.0705,5.6
497-37-6538,A,Normal,Male,Sports and travel,58.91,7,20.6185,1/17/2019,15:15,Ewallet,412.37,20.6185,9.7
651-96-5970,A,Normal,Male,Fashion accessories,46.41,1,2.3205,03/03/2019,20:06,Credit card,46.41,2.3205,4.0
400-80-4065,C,Member,Male,Health and beauty,68.55,4,13.71,2/15/2019,20:21,Credit card,274.2,13.71,9.2
744-16-7898,B,Normal,Female,Home and lifestyle,97.37,10,48.685,1/15/2019,13:48,Credit card,973.7,48.685,4.9
263-12-5321,A,Member,Male,Electronic accessories,92.6,7,32.41,2/27/2019,12:52,Credit card,648.2,32.41,9.3
702-72-0487,A,Normal,Female,Electronic accessories,46.61,2,4.661,2/26/2019,12:28,Credit card,93.22,4.661,6.6
605-83-1050,B,Normal,Male,Fashion accessories,27.18,2,2.718,3/15/2019,16:26,Ewallet,54.36,2.718,4.3
443-60-9639,C,Member,Female,Home and lifestyle,60.87,1,3.0435,1/24/2019,13:24,Cash,60.87,3.0435,5.5
864-24-7918,A,Member,Female,Sports and travel,24.49,10,12.245,2/22/2019,15:15,Cash,244.9,12.245,8.1
359-94-5395,B,Normal,Male,,92.78,1,4.639,3/15/2019,10:50,Credit card,92.78,4.639,9.8
401-09-4232,C,Member,Male,Home and lifestyle,86.69,5,21.6725,02/11/2019,18:38,Ewallet,433.45,21.6725,9.4
751-15-6198,B,Normal,Male,Sports and travel,23.01,6,6.903,01/12/2019,16:45,Ewallet,138.06,6.903,7.9
324-41-6833,C,Member,Female,Electronic accessories,30.2,8,12.08,03/03/2019,19:30,Ewallet,241.6,12.08,5.1
474-33-8305,C,Member,Male,Fashion accessories,67.39,7,23.5865,3/23/2019,13:23,Ewallet,471.73,23.5865,6.9
759-29-9521,A,Member,Female,Fashion accessories,48.96,9,22.032,03/04/2019,11:27,Cash,440.64,22.032,8.0
831-81-6575,B,Member,Female,Electronic accessories,75.59,9,34.0155,2/23/2019,11:12,Cash,680.31,34.0155,8.0
220-68-6701,A,Normal,Female,Home and lifestyle,77.47,4,15.494,3/17/2019,16:36,Cash,309.88,15.494,4.2
618-34-8551,A,Normal,Female,Sports and travel,93.18,2,9.318,1/16/2019,18:41,Credit card,186.36,9.318,8.5
257-60-7754,A,Normal,Female,Electronic accessories,50.23,4,10.046,01/08/2019,17:12,Cash,200.92,10.046,9.0
559-61-5987,B,Normal,Female,Health and beauty,17.75,1,0.8875,1/14/2019,10:38,Cash,17.75,0.8875,8.6
189-55-2313,C,Normal,Female,Fashion accessories,62.18,10,31.09,1/31/2019,10:33,Ewallet,621.8,31.09,6.0
565-91-4567,B,Normal,Male,Health and beauty,10.75,8,4.3,3/15/2019,14:38,Ewallet,86.0,4.3,6.2
380-60-5336,A,Normal,Female,Electronic accessories,40.26,10,20.13,2/24/2019,18:06,Credit card,402.6,20.13,5.0
815-04-6282,C,Member,Female,Sports and travel,64.97,5,16.2425,02/08/2019,12:52,Credit card,324.85,16.2425,6.5
674-56-6360,A,Normal,Male,Electronic accessories,95.15,1,4.7575,3/22/2019,14:00,Cash,95.15,4.7575,6.0
778-34-2523,A,Member,Female,Electronic accessories,48.62,8,19.448,1/24/2019,10:57,Cash,388.96,19.448,5.0
499-27-7781,B,Normal,Female,Food and beverages,53.21,8,21.284,3/14/2019,16:45,Ewallet,425.68,21.284,5.0
477-59-2456,C,Normal,Female,Fashion accessories,45.44,7,15.904,1/23/2019,11:15,Cash,318.08,15.904,9.2
832-51-6761,A,Normal,Male,Food and beverages,33.88,8,13.552,1/19/2019,20:29,Ewallet,271.04,13.552,9.6
869-11-3082,B,Member,Male,Health and beauty,96.16,4,19.232,1/27/2019,20:03,Credit card,384.64,19.232,8.4
190-59-3964,B,Member,Male,Food and beverages,47.16,5,11.79,02/03/2019,14:35,Credit card,235.8,11.79,6.0
366-43-6862,B,Normal,Male,Electronic accessories,52.89,4,10.578,3/25/2019,16:32,Ewallet,211.56,10.578,6.7
186-43-8965,A,Member,Female,Home and lifestyle,47.68,2,4.768,2/24/2019,10:10,Credit card,95.36,4.768,4.1
784-21-9238,C,Member,Male,Sports and travel,10.17,1,0.5085,02/07/2019,14:15,Cash,10.17,0.5085,5.9
276-75-6884,A,Normal,Female,Health and beauty,68.71,3,10.3065,03/04/2019,10:05,Cash,206.13,10.3065,8.7
109-86-4363,B,Member,Female,Sports and travel,60.08,7,21.028,2/14/2019,11:36,Credit card,420.56,21.028,4.5
569-76-2760,A,Member,Female,Sports and travel,22.01,4,4.402,1/29/2019,18:15,Credit card,88.04,4.402,6.6
222-42-0244,B,Member,Female,Health and beauty,72.11,9,32.4495,1/28/2019,13:53,Credit card,648.99,32.4495,7.7
760-53-9233,A,Member,Male,Fashion accessories,41.28,3,6.192,3/26/2019,18:37,Credit card,123.84,6.192,8.5
538-22-0304,C,Normal,Male,Electronic accessories,64.95,10,32.475,3/24/2019,18:27,Cash,649.5,32.475,5.2
416-17-9926,A,Member,Female,Electronic accessories,74.22,10,37.11,01/01/2019,14:42,Credit card,742.2,37.11,4.3
237-44-6163,A,Normal,Male,Electronic accessories,10.56,8,4.224,1/24/2019,17:43,Cash,84.48,4.224,7.6
636-17-0325,B,Normal,Male,Health and beauty,62.57,4,12.514,2/25/2019,18:37,Cash,250.28,12.514,9.5
343-75-9322,B,Member,Female,Sports and travel,11.85,8,4.74,01/09/2019,16:34,Cash,94.8,4.74,4.1
528-14-9470,1,Member,Male,Health and beauty,91.3,1,4.565,2/14/2019,14:42,Ewallet,91.3,4.565,9.2
427-45-9297,B,Member,Female,Home and lifestyle,40.73,7,14.2555,03/12/2019,11:01,Ewallet,285.11,14.2555,5.4
807-34-3742,A,Normal,Male,Fashion accessories,52.38,1,2.619,3/26/2019,19:44,Cash,52.38,2.619,5.8
288-62-1085,A,Member,Male,Fashion accessories,38.54,5,9.635,01/09/2019,13:34,Ewallet,192.7,9.635,5.6
670-71-7306,B,Normal,Male,Sports and travel,44.63,6,13.389,01/02/2019,20:08,Credit card,267.78,13.389,5.1
660-29-7083,C,Normal,Male,Electronic accessories,55.87,10,27.935,1/15/2019,15:01,Cash,558.7,27.935,5.8
271-77-8740,C,Member,Female,Sports and travel,29.22,6,8.766,01/01/2019,11:40,Ewallet,175.32,8.766,5.0
497-36-0989,A,Normal,Male,Fashion accessories,51.94,3,7.791,2/15/2019,15:21,Cash,155.82,7.791,7.9
291-59-1384,B,Normal,Male,Electronic accessories,60.3,1,3.015,2/28/2019,17:38,Cash,60.3,3.015,6.0
860-73-6466,A,Member,Female,Sports and travel,39.47,2,3.947,03/02/2019,16:16,Credit card,78.94,3.947,5.0
549-23-9016,C,Member,Female,Food and beverages,14.87,2,1.487,2/13/2019,18:15,Credit card,29.74,1.487,8.9
896-34-0956,A,Normal,Male,Fashion accessories,21.32,1,1.066,1/26/2019,12:43,Cash,21.32,1.066,5.9
804-38-3935,A,Member,Male,Electronic accessories,93.78,3,14.067,1/30/2019,11:32,Credit card,281.34,14.067,5.9
585-90-0249,A,Member,Male,Electronic accessories,73.26,1,3.663,1/27/2019,18:08,Ewallet,73.26,3.663,9.7
862-29-5914,C,Normal,Female,Sports and travel,22.38,1,1.119,1/30/2019,17:08,Credit card,22.38,1.119,8.6
845-94-6841,C,Member,Female,Food and beverages,72.88,9,32.796,01/08/2019,19:38,Cash,655.92,32.796,4.0
125-45-2293,A,Normal,Female,Fashion accessories,99.1,6,29.73,1/19/2019,13:11,Cash,594.6,29.73,4.2
843-73-4724,A,Normal,Male,Fashion accessories,74.1,1,3.705,1/25/2019,11:05,Cash,74.1,3.705,9.2
409-33-9708,A,Normal,Female,Fashion accessories,98.48,2,9.848,2/19/2019,10:12,Ewallet,196.96,9.848,9.2
658-66-3967,C,Normal,Male,Health and beauty,53.19,7,18.6165,1/14/2019,15:42,Ewallet,372.33,18.6165,5.0
866-70-2814,B,Normal,Female,Electronic accessories,52.79,10,26.395,2/25/2019,11:58,Ewallet,527.9,26.395,10.0
160-22-2687,A,Member,Female,Health and beauty,95.95,5,23.9875,1/23/2019,14:21,Ewallet,479.75,23.9875,8.8
895-03-6665,B,Normal,Female,Fashion accessories,36.51,9,16.4295,2/16/2019,10:52,Cash,328.59,16.4295,4.2
770-42-8960,B,Normal,Male,Food and beverages,21.12,8,8.448,01/01/2019,19:31,Cash,168.96,8.448,6.3
748-45-2862,A,Member,Female,Home and lifestyle,28.31,4,5.662,03/07/2019,18:35,Cash,113.24,5.662,8.2
234-36-2483,B,Normal,Male,Health and beauty,57.59,6,17.277,2/15/2019,13:51,Cash,345.54,17.277,5.1
316-66-3011,A,Member,Female,Food and beverages,47.63,9,21.4335,1/23/2019,12:35,Cash,428.67,21.4335,5.0
848-95-6252,C,Member,Female,,86.27,1,4.3135,2/20/2019,13:24,Ewallet,86.27,4.3135,7.0
840-76-5966,A,Member,Male,Sports and travel,12.76,2,1.276,01/08/2019,18:06,Ewallet,25.52,1.276,7.8
152-03-4217,B,Normal,Female,Home and lifestyle,11.28,9,5.076,3/17/2019,11:55,Credit card,101.52,5.076,4.3
533-66-5566,B,Normal,Female,Home and lifestyle,51.07,7,17.8745,01/12/2019,11:42,Cash,357.49,17.8745,7.0
124-31-1458,A,Member,Female,Electronic accessories,79.59,3,11.9385,01/08/2019,14:30,Cash,238.77,11.9385,6.6
176-78-1170,C,Member,Male,Health and beauty,33.81,3,5.0715,1/26/2019,15:11,Ewallet,101.43,5.0715,7.3
361-59-0574,B,Member,Male,Sports and travel,90.53,8,36.212,3/15/2019,14:48,Credit card,724.24,36.212,6.5
101-81-4070,C,Member,Female,Health and beauty,62.82,2,6.282,1/17/2019,12:36,Ewallet,125.64,6.282,4.9
631-34-1880,C,Member,Male,Food and beverages,24.31,3,3.6465,01/08/2019,19:09,Credit card,72.93,3.6465,4.3
852-82-2749,A,Normal,Male,Sports and travel,64.59,4,12.918,01/06/2019,13:35,Ewallet,258.36,12.918,9.3
873-14-6353,A,Member,Male,Food and beverages,24.82,7,8.687,2/16/2019,10:33,Credit card,173.74,8.687,7.1
584-66-4073,C,Normal,Male,Fashion accessories,56.5,1,2.825,3/13/2019,15:45,Ewallet,56.5,2.825,9.6
544-55-9589,B,Member,Female,Electronic accessories,21.43,10,10.715,1/28/2019,11:51,Cash,214.3,10.715,6.2
166-19-2553,A,Member,Male,Sports and travel,89.06,6,26.718,1/18/2019,17:26,Cash,534.36,26.718,9.9
737-88-5876,A,Member,Male,Home and lifestyle,23.29,4,4.658,3/19/2019,11:52,Credit card,93.16,4.658,5.9
154-87-7367,C,Normal,Male,Home and lifestyle,65.26,8,26.104,3/15/2019,14:04,Ewallet,522.08,26.104,6.3
885-56-0389,C,Member,Male,Fashion accessories,52.35,1,2.6175,02/12/2019,17:49,Cash,52.35,2.6175,4.0
608-05-3804,B,Member,Male,Electronic accessories,39.75,1,1.9875,2/25/2019,20:19,Cash,39.75,1.9875,6.1
448-61-3783,A,Normal,Female,Electronic accessories,90.02,8,36.008,3/21/2019,16:08,Credit card,720.16,36.008,4.5
761-49-0439,B,Member,Female,Electronic accessories,12.1,8,4.84,1/19/2019,10:17,Ewallet,96.8,4.84,8.6
490-95-0021,B,Member,Female,Food and beverages,33.21,10,16.605,01/08/2019,14:25,Ewallet,332.1,16.605,6.0
115-38-7388,C,Member,Female,Fashion accessories,10.18,8,4.072,3/30/2019,12:51,Credit card,81.44,4.072,9.5
311-13-6971,B,Member,Male,Sports and travel,31.99,10,15.995,2/20/2019,15:18,Credit card,319.9,15.995,9.9
291-55-6563,A,Member,Female,Home and lifestyle,34.42,6,10.326,3/30/2019,12:45,Ewallet,206.52,10.326,7.5
548-48-3156,A,Member,Female,Food and beverages,83.34,2,8.334,3/19/2019,13:37,Cash,166.68,8.334,7.6
460-93-5834,A,Normal,Male,Sports and travel,45.58,7,15.953,1/13/2019,10:03,Cash,319.06,15.953,5.0
325-89-4209,A,Member,Male,Food and beverages,87.9,1,4.395,02/05/2019,19:42,Ewallet,87.9,4.395,6.7
884-80-6021,A,Member,Female,Electronic accessories,73.47,10,36.735,3/23/2019,13:14,Ewallet,734.7,36.735,9.5
137-74-8729,C,Normal,Female,Fashion accessories,12.19,8,4.876,3/13/2019,12:47,Ewallet,97.52,4.876,6.8
880-46-5796,A,Member,Male,Sports and travel,76.92,10,38.46,3/17/2019,19:53,Ewallet,769.2,38.46,5.6
389-70-2397,C,Normal,Female,Health and beauty,83.66,5,20.915,2/21/2019,10:26,Cash,418.3,20.915,7.2
114-35-5271,B,Normal,Female,Electronic accessories,57.91,8,23.164,02/07/2019,15:06,Cash,463.28,23.164,8.1
607-76-6216,C,Member,Female,Fashion accessories,92.49,5,23.1225,03/02/2019,16:35,Credit card,462.45,23.1225,8.6
715-20-1673,B,Normal,Male,Electronic accessories,28.38,5,7.095,03/06/2019,20:57,Cash,141.9,7.095,9.4
811-35-1094,B,Member,Male,Electronic accessories,50.45,6,15.135,02/06/2019,15:16,Credit card,302.7,15.135,8.9
699-88-1972,B,Normal,Male,Health and beauty,99.16,8,39.664,1/28/2019,17:47,Credit card,793.28,39.664,4.2
781-84-8059,C,Normal,Male,Fashion accessories,60.74,7,21.259,1/18/2019,16:23,Ewallet,425.18,21.259,5.0
409-49-6995,C,Member,Female,Food and beverages,47.27,6,14.181,02/05/2019,10:17,Cash,283.62,14.181,8.8
725-54-0677,C,Member,Male,Health and beauty,85.6,7,29.96,03/02/2019,13:50,Cash,599.2,29.96,5.3
146-09-5432,A,Member,Male,Food and beverages,35.04,9,15.768,02/09/2019,19:17,Ewallet,315.36,15.768,4.6
377-79-7592,C,Member,Female,Electronic accessories,44.84,9,20.178,1/14/2019,14:00,Credit card,403.56,20.178,7.5
